Name,StatCast_ID,FanGraphs_ID
Brock Stewart,592779,16727
Bronson Arroyo,276520,978
Bruce Maxwell,622194,13866
Bruce Maxwell,622194,13866
Bruce Maxwell,622194,13866
Bryan De La Cruz,650559,19600
Bryan De La Cruz,650559,19600
Bryan De La Cruz,650559,19600
Bryan De La Cruz,650559,19600
Bryan De La Cruz,650559,19600
Bryan Holaday,592407,11287
Bryan Holaday,592407,11287
Bryan Holaday,592407,11287
Bryan Holaday,592407,11287
Bryan Holaday,592407,11287
Bryan Holaday,592407,11287
Bryan Holaday,592407,11287
Bryan Lavastida,681526,24765
Bryan Mitchell,571951,11479
Bryan Reynolds,668804,19326
Bryan Reynolds,668804,19326
Bryan Reynolds,668804,19326
Bryan Reynolds,668804,19326
Bryan Reynolds,668804,19326
Bryan Reynolds,668804,19326
Bryan Reynolds,668804,19326
Bryce Brentz,518490,10607
Bryce Harper,547180,11579
Bryce Harper,547180,11579
Bryce Harper,547180,11579
Bryce Harper,547180,11579
Bryce Harper,547180,11579
Bryce Harper,547180,11579
Bryce Harper,547180,11579
Bryce Harper,547180,11579
Bryce Harper,547180,11579
Bryce Harper,547180,11579
Bryce Harper,547180,11579
Bryce Johnson,669369,20002
Bryce Johnson,669369,20002
Bryce Johnson,669369,20002
Bryce Johnson,669369,20002
Bryse Wilson,669060,19990
Bryson Stott,681082,26294
Bryson Stott,681082,26294
Bryson Stott,681082,26294
Bryson Stott,681082,26294
Bubba Starling,605490,13356
Bubba Starling,605490,13356
Bubba Thompson,669352,22261
Bubba Thompson,669352,22261
Bubba Thompson,669352,22261
Bud Norris,502032,9492
Buddy Kennedy,671083,22505
Buddy Kennedy,671083,22505
Buddy Kennedy,671083,22505
Buddy Kennedy,671083,22505
Buster Posey III,457763,9166
Buster Posey III,457763,9166
Buster Posey III,457763,9166
Buster Posey III,457763,9166
Buster Posey III,457763,9166
Buster Posey III,457763,9166
Byron Buxton,621439,14161
Byron Buxton,621439,14161
Byron Buxton,621439,14161
Byron Buxton,621439,14161
Byron Buxton,621439,14161
Byron Buxton,621439,14161
Byron Buxton,621439,14161
Byron Buxton,621439,14161
Byron Buxton,621439,14161
Byron Buxton,621439,14161
Byron Buxton,621439,14161
ByungHo Park,666560,18497
C.J. Cron,543068,12546
C.J. Cron,543068,12546
C.J. Cron,543068,12546
C.J. Cron,543068,12546
C.J. Cron,543068,12546
C.J. Cron,543068,12546
C.J. Cron,543068,12546
C.J. Cron,543068,12546
C.J. Cron,543068,12546
CJ Abrams,682928,25768
CJ Abrams,682928,25768
CJ Abrams,682928,25768
CJ Abrams,682928,25768
Cade Marlowe,687799,25505
Cal Mitchell,668751,22169
Cal Quantrill,615698,19312
Cal Raleigh,663728,21534
Cal Raleigh,663728,21534
Cal Raleigh,663728,21534
Cal Raleigh,663728,21534
Cal Raleigh,663728,21534
Cal Stevenson,670276,22411
Cal Stevenson,670276,22411
Cal Stevenson,670276,22411
Caleb Hamilton,643348,19842
Caleb Joseph,543376,7087
Caleb Joseph,543376,7087
Caleb Joseph,543376,7087
Caleb Joseph,543376,7087
Caleb Joseph,543376,7087
Caleb Smith,592761,14875
Caleb Smith,592761,14875
Caleb Smith,592761,14875
Cam Gallagher,595956,12981
Cam Gallagher,595956,12981
Cam Gallagher,595956,12981
Cam Gallagher,595956,12981
Cam Gallagher,595956,12981
Cam Gallagher,595956,12981
Cam Gallagher,595956,12981
Cameron Maybin,457727,5223
Cameron Maybin,457727,5223
Cameron Maybin,457727,5223
Cameron Maybin,457727,5223
Cameron Maybin,457727,5223
Cameron Maybin,457727,5223
Cameron Maybin,457727,5223
Cameron Perkins,573088,13444
Cameron Rupp,519237,11146
Cameron Rupp,519237,11146
Cameron Rupp,519237,11146
Canaan Smith-Njigba,675986,23264
Carl Crawford,408307,1201
Carl Crawford,408307,1201
Carlos Asuaje,641319,15197
Carlos Asuaje,641319,15197
Carlos Asuaje,641319,15197
Carlos Beltrán,136860,589
Carlos Beltrán,136860,589
Carlos Beltrán,136860,589
Carlos Carrasco,471911,6632
Carlos Corporán,449786,5587
Carlos Correa,621043,14162
Carlos Correa,621043,14162
Carlos Correa,621043,14162
Carlos Correa,621043,14162
Carlos Correa,621043,14162
Carlos Correa,621043,14162
Carlos Correa,621043,14162
Carlos Correa,621043,14162
Carlos Correa,621043,14162
Carlos Correa,621043,14162
Carlos Correa,621043,14162
Carlos Frías,516910,3547
Carlos González,471865,7287
Carlos González,471865,7287
Carlos González,471865,7287
Carlos González,471865,7287
Carlos González,471865,7287
Carlos Gómez,460576,4881
Carlos Gómez,460576,4881
Carlos Gómez,460576,4881
Carlos Gómez,460576,4881
Carlos Gómez,460576,4881
Carlos Martinez,593372,11682
Carlos Martinez,593372,11682
Carlos Martinez,593372,11682
Carlos Martinez,593372,11682
Carlos Martinez,593372,11682
Carlos Moncrief,519037,7511
Carlos Peguero,451713,8760
Carlos Pérez,542208,10642
Carlos Pérez,542208,10642
Carlos Pérez,542208,10642
Carlos Pérez,542208,10642
Carlos Pérez,656024,20805
Carlos Pérez,656024,20805
Carlos Pérez,542208,10642
Carlos Ruiz,434563,2579
Carlos Ruiz,434563,2579
Carlos Ruiz,434563,2579
Carlos Santana,467793,2396
Carlos Santana,467793,2396
Carlos Santana,467793,2396
Carlos Santana,467793,2396
Carlos Santana,467793,2396
Carlos Santana,467793,2396
Carlos Santana,467793,2396
Carlos Santana,467793,2396
Carlos Santana,467793,2396
Carlos Santana,467793,2396
Carlos Santana,467793,2396
Carlos Tocci,624636,14558
Carlos Villanueva,453646,4138
Carson Blair,542942,5429
Carson Kelly,608348,13620
Carson Kelly,608348,13620
Carson Kelly,608348,13620
Carson Kelly,608348,13620
Carson Kelly,608348,13620
Carson Kelly,608348,13620
Carson Kelly,608348,13620
Carson Kelly,608348,13620
Carson Kelly,608348,13620
Carson Kelly,608348,13620
Carter Kieboom,666198,19958
Carter Kieboom,666198,19958
Carter Kieboom,666198,19958
Carter Kieboom,666198,19958
Casey McGehee,431171,6086
Casey McGehee,431171,6086
Casey Schmitt,669477,27577
Casey Schmitt,669477,27577
Casey Schmitt,669477,27577
Cavan Biggio,624415,19252
Cavan Biggio,624415,19252
Cavan Biggio,624415,19252
Cavan Biggio,624415,19252
Cavan Biggio,624415,19252
Cavan Biggio,624415,19252
Cavan Biggio,624415,19252
Ceddanne Rafaela,678882,24262
Ceddanne Rafaela,678882,24262
Ceddanne Rafaela,678882,24262
Cedric Hunter,501986,2833
Cedric Mullins II,656775,17929
Cedric Mullins II,656775,17929
Cedric Mullins II,656775,17929
Cedric Mullins II,656775,17929
Cedric Mullins II,656775,17929
Cedric Mullins II,656775,17929
Cedric Mullins II,656775,17929
Cedric Mullins II,656775,17929
Chad Bettis,518452,10587
Chad Bettis,518452,10587
Chad Bettis,518452,10587
Chad Bettis,518452,10587
Chad Bettis,518452,10587
Chad Billingsley,451532,5842
Chad Huffman,502151,5311
Chad Kuhl,641771,14975
Chad Kuhl,641771,14975
Chad Kuhl,641771,14975
Chad Kuhl,641771,14975
Chad Pinder,640461,15191
Chad Pinder,640461,15191
Chad Pinder,640461,15191
Chad Pinder,640461,15191
Chad Pinder,640461,15191
Chad Pinder,640461,15191
Chad Pinder,640461,15191
Chad Wallach,595453,17161
Chad Wallach,595453,17161
Chad Wallach,595453,17161
Chad Wallach,595453,17161
Chad Wallach,595453,17161
Chad Wallach,595453,17161
Chad Wallach,595453,17161
Chadwick Tromp,644433,16953
Chadwick Tromp,644433,16953
Chadwick Tromp,644433,16953
Chadwick Tromp,644433,16953
Chadwick Tromp,644433,16953
Chance Sisco,642082,15694
Chance Sisco,642082,15694
Chance Sisco,642082,15694
Chance Sisco,642082,15694
Chance Sisco,642082,15694
Charles Leblanc,641779,19813
Charles Leblanc,641779,19813
Charlie Blackmon,453568,7859
Charlie Blackmon,453568,7859
Charlie Blackmon,453568,7859
Charlie Blackmon,453568,7859
Charlie Blackmon,453568,7859
Charlie Blackmon,453568,7859
Charlie Blackmon,453568,7859
Charlie Blackmon,453568,7859
Charlie Blackmon,453568,7859
Charlie Blackmon,453568,7859
Charlie Culberson,518586,3298
Charlie Culberson,518586,3298
Charlie Culberson,518586,3298
Charlie Culberson,518586,3298
Charlie Culberson,518586,3298
Charlie Culberson,518586,3298
Charlie Morton,450203,4676
Charlie Morton,450203,4676
Charlie Tilson,605508,12983
Charlie Tilson,605508,12983
Chas McCormick,676801,19599
Chas McCormick,676801,19599
Chas McCormick,676801,19599
Chas McCormick,676801,19599
Chas McCormick,676801,19599
Chase Anderson,502624,6895
Chase Anderson,502624,6895
Chase Anderson,502624,6895
Chase Anderson,502624,6895
Chase Anderson,502624,6895
Chase Anderson,502624,6895
Chase De Jong,608328,15036
Chase Headley,452104,4720
Chase Headley,452104,4720
Chase Headley,452104,4720
Chase Headley,452104,4720
Chase Utley,400284,1679
Chase Utley,400284,1679
Chase Utley,400284,1679
Chase Utley,400284,1679
Chase d'Arnaud,488818,6652
Chase d'Arnaud,488818,6652
Chase d'Arnaud,488818,6652
Chase d'Arnaud,488818,6652
Cheslor Cuthbert,596144,10473
Cheslor Cuthbert,596144,10473
Cheslor Cuthbert,596144,10473
Cheslor Cuthbert,596144,10473
Cheslor Cuthbert,596144,10473
Chi Chi González,592346,14663
Chi Chi González,592346,14663
Chris Archer,502042,6345
Chris Archer,502042,6345
Chris Carter,474892,9911
Chris Carter,474892,9911
Chris Carter,474892,9911
Chris Coghlan,458085,6878
Chris Coghlan,458085,6878
Chris Coghlan,458085,6878
Chris Colabello,499624,13051
Chris Colabello,499624,13051
Chris Davis,448801,9272
Chris Davis,448801,9272
Chris Davis,448801,9272
Chris Davis,448801,9272
Chris Davis,448801,9272
Chris Davis,448801,9272
Chris Denorfia,456121,4400
Chris Dominguez,458689,9718
Chris Flexen,623167,13896
Chris Gimenez,460269,7324
Chris Gimenez,460269,7324
Chris Gimenez,460269,7324
Chris Gimenez,460269,7324
Chris Gittens,656467,18482
Chris Heisey,502317,3978
Chris Heisey,502317,3978
Chris Heisey,502317,3978
Chris Herrmann,543302,9284
Chris Herrmann,543302,9284
Chris Herrmann,543302,9284
Chris Herrmann,543302,9284
Chris Herrmann,543302,9284
Chris Heston,518790,10302
Chris Iannetta,455104,8267
Chris Iannetta,455104,8267
Chris Iannetta,455104,8267
Chris Iannetta,455104,8267
Chris Iannetta,455104,8267
Chris Johnson,453400,1191
Chris Johnson,453400,1191
Chris Marrero,502029,2852
Chris Okey,608360,19245
Chris Owings,572008,10030
Chris Owings,572008,10030
Chris Owings,572008,10030
Chris Owings,572008,10030
Chris Owings,572008,10030
Chris Owings,572008,10030
Chris Owings,572008,10030
Chris Owings,572008,10030
Chris Owings,572008,10030
Chris Paddack,663978,20099
Chris Paddack,663978,20099
Chris Parmelee,476633,2554
Chris Rusin,543734,9895
Chris Rusin,543734,9895
Chris Rusin,543734,9895
Chris Shaw,622046,17738
Chris Shaw,622046,17738
Chris Stewart,455755,3878
Chris Stewart,455755,3878
Chris Stewart,455755,3878
Chris Stewart,455755,3878
Chris Stratton,608717,13761
Chris Stratton,608717,13761
Chris Taylor,621035,13757
Chris Taylor,621035,13757
Chris Taylor,621035,13757
Chris Taylor,621035,13757
Chris Taylor,621035,13757
Chris Taylor,621035,13757
Chris Taylor,621035,13757
Chris Taylor,621035,13757
Chris Taylor,621035,13757
Chris Taylor,621035,13757
Chris Taylor,621035,13757
Chris Young,455759,3882
Chris Young,455759,3882
Chris Young,455759,3882
Chris Young,455759,3882
Christian Arroyo,624414,16434
Christian Arroyo,624414,16434
Christian Arroyo,624414,16434
Christian Arroyo,624414,16434
Christian Arroyo,624414,16434
Christian Arroyo,624414,16434
Christian Arroyo,624414,16434
Christian Bergman,548357,10925
Christian Bethancourt,542194,10028
Christian Bethancourt,542194,10028
Christian Bethancourt,542194,10028
Christian Bethancourt,542194,10028
Christian Bethancourt,542194,10028
Christian Colón,518568,11145
Christian Colón,518568,11145
Christian Colón,518568,11145
Christian Colón,518568,11145
Christian Encarnacion-Strand,687952,30011
Christian Encarnacion-Strand,687952,30011
Christian Encarnacion-Strand,687952,30011
Christian Friedrich,543184,7942
Christian Lopes,547173,13472
Christian Villanueva,570799,11738
Christian Villanueva,570799,11738
Christian Vázquez,543877,9774
Christian Vázquez,543877,9774
Christian Vázquez,543877,9774
Christian Vázquez,543877,9774
Christian Vázquez,543877,9774
Christian Vázquez,543877,9774
Christian Vázquez,543877,9774
Christian Vázquez,543877,9774
Christian Vázquez,543877,9774
Christian Vázquez,543877,9774
Christian Walker,572233,13419
Christian Walker,572233,13419
Christian Walker,572233,13419
Christian Walker,572233,13419
Christian Walker,572233,13419
Christian Walker,572233,13419
Christian Walker,572233,13419
Christian Walker,572233,13419
Christian Walker,572233,13419
Christian Walker,572233,13419
Christian Yelich,592885,11477
Christian Yelich,592885,11477
Christian Yelich,592885,11477
Christian Yelich,592885,11477
Christian Yelich,592885,11477
Christian Yelich,592885,11477
Christian Yelich,592885,11477
Christian Yelich,592885,11477
Christian Yelich,592885,11477
Christian Yelich,592885,11477
Christian Yelich,592885,11477
Christin Stewart,621514,17714
Christin Stewart,621514,17714
Christin Stewart,621514,17714
Christopher Bostick,607471,13718
Christopher Bostick,607471,13718
Christopher Morel,666624,21897
Christopher Morel,666624,21897
Christopher Morel,666624,21897
Christopher Morel,666624,21897
Chuckie Robinson,642020,19824
Chuckie Robinson,642020,19824
Clay Buchholz,453329,3543
Clayton Kershaw,477132,2036
Clayton Kershaw,477132,2036
Clayton Kershaw,477132,2036
Clayton Kershaw,477132,2036
Clayton Kershaw,477132,2036
Clayton Kershaw,477132,2036
Clayton Richard,453385,3551
Clayton Richard,453385,3551
Clayton Richard,453385,3551
Clayton Richard,453385,3551
Cliff Pennington,460060,3395
Cliff Pennington,460060,3395
Cliff Pennington,460060,3395
Cliff Pennington,460060,3395
Clint Barmes,425549,1830
Clint Frazier,640449,15983
Clint Frazier,640449,15983
Clint Frazier,640449,15983
Clint Frazier,640449,15983
Clint Frazier,640449,15983
Clint Frazier,640449,15983
Clint Frazier,640449,15983
Clint Robinson,519208,6908
Clint Robinson,519208,6908
Coco Crisp,424825,1572
Coco Crisp,424825,1572
Coco Montes,663796,21547
Coco Montes,663796,21547
Cody Asche,605125,11997
Cody Asche,605125,11997
Cody Asche,605125,11997
Cody Bellinger,641355,15998
Cody Bellinger,641355,15998
Cody Bellinger,641355,15998
Cody Bellinger,641355,15998
Cody Bellinger,641355,15998
Cody Bellinger,641355,15998
Cody Bellinger,641355,15998
Cody Bellinger,641355,15998
Cody Bellinger,641355,15998
Cody Decker,572804,9665
Cody Poteet,547001,18769
Cody Reed,642003,15232
Cody Reed,642003,15232
Cody Ross,425496,1760
Cody Stanley,592774,10838
Cody Thomas,642137,19828
Cody Thomas,642137,19828
Colby Rasmus,458675,9893
Colby Rasmus,458675,9893
Colby Rasmus,458675,9893
Colby Rasmus,458675,9893
Cole Figueroa,502676,8790
Cole Gillespie,502261,5888
Cole Gillespie,502261,5888
Cole Hamels,430935,4972
Cole Hamels,430935,4972
Cole Hamels,430935,4972
Cole Tucker,657061,17326
Cole Tucker,657061,17326
Cole Tucker,657061,17326
Cole Tucker,657061,17326
Cole Tucker,657061,17326
Cole Tucker,657061,17326
Colin Moran,592567,16909
Colin Moran,592567,16909
Colin Moran,592567,16909
Colin Moran,592567,16909
Colin Moran,592567,16909
Colin Moran,592567,16909
Colin Moran,592567,16909
Colin Rea,607067,12317
Colin Rea,607067,12317
Colin Walsh,595023,10961
Collin Cowgill,518577,7250
Collin Cowgill,518577,7250
Colt Keith,690993,27899
Colt Keith,690993,27899
Colton Cowser,681297,29591
Colton Cowser,681297,29591
Colton Cowser,681297,29591
Colton Welker,666213,19961
Conner Capel,668843,19983
Conner Capel,668843,19983
Connor Joe,656582,16572
Connor Joe,656582,16572
Connor Joe,656582,16572
Connor Joe,656582,16572
Connor Joe,656582,16572
Connor Joe,656582,16572
Connor Kaiser,663731,21535
Connor Wong,657136,19896
Connor Wong,657136,19896
Connor Wong,657136,19896
Connor Wong,657136,19896
Connor Wong,657136,19896
Conor Gillaspie,543216,9009
Conor Gillaspie,543216,9009
Conor Gillaspie,543216,9009
Cooper Hummel,669450,19458
Cooper Hummel,669450,19458
Cooper Hummel,669450,19458
Corban Joseph,543377,5503
Corban Joseph,543377,5503
Corbin Burnes,669203,19361
Corbin Carroll,682998,25878
Corbin Carroll,682998,25878
Corbin Carroll,682998,25878
Corbin Carroll,682998,25878
Corey Dickerson,572816,10762
Corey Dickerson,572816,10762
Corey Dickerson,572816,10762
Corey Dickerson,572816,10762
Corey Dickerson,572816,10762
Corey Dickerson,572816,10762
Corey Dickerson,572816,10762
Corey Dickerson,572816,10762
Corey Dickerson,572816,10762
Corey Hart,430611,1945
Corey Julks,667452,20311
Corey Julks,667452,20311
Corey Oswalt,621261,13677
Corey Seager,608369,13624
Corey Seager,608369,13624
Corey Seager,608369,13624
Corey Seager,608369,13624
Corey Seager,608369,13624
Corey Seager,608369,13624
Corey Seager,608369,13624
Corey Seager,608369,13624
Corey Seager,608369,13624
Corey Seager,608369,13624
Corey Seager,608369,13624
Cory Spangenberg,605486,12294
Cory Spangenberg,605486,12294
Cory Spangenberg,605486,12294
Cory Spangenberg,605486,12294
Cory Spangenberg,605486,12294
Craig Gentry,502226,9571
Craig Gentry,502226,9571
Craig Gentry,502226,9571
Craig Gentry,502226,9571
Cristhian Adames,542436,6013
Cristhian Adames,542436,6013
Cristhian Adames,542436,6013
Cristhian Adames,542436,6013
Cristian Pache,665506,19948
Cristian Pache,665506,19948
Cristian Pache,665506,19948
Cristian Pache,665506,19948
Curt Casali,592200,12510
Curt Casali,592200,12510
Curt Casali,592200,12510
Curt Casali,592200,12510
Curt Casali,592200,12510
Curt Casali,592200,12510
Curt Casali,592200,12510
Curt Casali,592200,12510
Curt Casali,592200,12510
Curt Casali,592200,12510
Curtis Granderson,434158,4747
Curtis Granderson,434158,4747
Curtis Granderson,434158,4747
Curtis Granderson,434158,4747
Curtis Granderson,434158,4747
Curtis Mead,678554,23986
Curtis Mead,678554,23986
Curtis Mead,678554,23986
Curtis Terry,663799,18881
César Hernández,514917,10556
César Hernández,514917,10556
César Hernández,514917,10556
César Hernández,514917,10556
César Hernández,514917,10556
César Hernández,514917,10556
César Hernández,514917,10556
César Hernández,514917,10556
César Puello,527049,7216
César Puello,527049,7216
César Puello,527049,7216
César Salazar,663967,21587
César Salazar,663967,21587
César Salazar,663967,21587
DJ LeMahieu,518934,9874
DJ LeMahieu,518934,9874
DJ LeMahieu,518934,9874
DJ LeMahieu,518934,9874
DJ LeMahieu,518934,9874
DJ LeMahieu,518934,9874
DJ LeMahieu,518934,9874
DJ LeMahieu,518934,9874
DJ LeMahieu,518934,9874
DJ LeMahieu,518934,9874
DJ LeMahieu,518934,9874
DJ Peters,656847,19348
DJ Stewart,621466,17766
DJ Stewart,621466,17766
DJ Stewart,621466,17766
DJ Stewart,621466,17766
DJ Stewart,621466,17766
DJ Stewart,621466,17766
Dae-Ho Lee,493193,18722
Dairon Blanco,680118,19779
Dairon Blanco,680118,19779
Dakota Hudson,641712,19206
Dallas Keuchel,572971,9434
Dalton Guthrie,656495,21293
Dalton Guthrie,656495,21293
Dalton Pompey,592647,12797
Dalton Pompey,592647,12797
Dan Haren,429717,1757
Dan Johnson,430681,2167
Dan Straily,573185,9460
Dan Straily,573185,9460
Dan Straily,573185,9460
Dan Uggla,462564,3442
Dane Myers,667472,22054
Dane Myers,667472,22054
Dane Myers,667472,22054
Daniel Castro,593495,15450
Daniel Castro,593495,15450
Daniel Castro,593495,15450
Daniel Descalso,518614,8392
Daniel Descalso,518614,8392
Daniel Descalso,518614,8392
Daniel Descalso,518614,8392
Daniel Descalso,518614,8392
Daniel Johnson,669288,19643
Daniel Johnson,669288,19643
Daniel Johnson,669288,19643
Daniel Murphy,502517,4316
Daniel Murphy,502517,4316
Daniel Murphy,502517,4316
Daniel Murphy,502517,4316
Daniel Murphy,502517,4316
Daniel Murphy,502517,4316
Daniel Nava,537953,5450
Daniel Nava,537953,5450
Daniel Nava,537953,5450
Daniel Palka,594953,14897
Daniel Palka,594953,14897
Daniel Ponce de Leon,594965,16110
Daniel Ponce de Leon,594965,16110
Daniel Robertson,543706,6266
Daniel Robertson,543706,6266
Daniel Robertson,543706,6266
Daniel Robertson,621002,14145
Daniel Robertson,621002,14145
Daniel Robertson,621002,14145
Daniel Robertson,621002,14145
Daniel Robertson,621002,14145
Daniel Vogelbach,596129,14130
Daniel Vogelbach,596129,14130
